business_id,name,address,city,state,postal_code,latitude,longitude,stars_x,review_count,is_open,attributes,categories,hours,review_id,user_id,stars_y,useful,funny,cool,text,date,text_processed,tokens,num_tokens,has_emoji
tthy48ZIX_wfY8Dy0Dvg6w,Bouchon,9 W Victoria St,Santa Barbara,CA,93101.0,34.423983,-119.70586,4.5,1452,1,"{'Corkage': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'BYOBCorkage': ""'yes_corkage'"", 'RestaurantsDelivery': 'False', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '3', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'False', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True', 'HappyHour': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'RestaurantsAttire': ""u'casual'""}","Seafood, Bars, Wine Bars, American (New), Restaurants, French, Nightlife, Mexican","{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-21:0'}",mhJPTNfnd4_oPRNDjhR57Q,ifpiKQnQyUixWUrAE7HWpQ,5,0,0,0,We really enjoyed our special dinner at Bouchon.,2012-10-24 18:37:03,we really enjoy our special dinner at bouchon,"['really', 'enjoyed', 'special', 'dinner', 'bouchon']",5,False
QaFbv7aLQBcfT4xMF1_WnQ,Rockfire Grill,6583 Pardall Rd,Goleta,CA,93117.0,34.4128786,-119.8577837,4.5,1246,1,"{'OutdoorSeating': 'True', 'WheelchairAccessible': 'True', 'RestaurantsGoodForGroups': 'True', 'DogsAllowed': 'True', 'DriveThru': 'False', 'HappyHour': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True', 'NoiseLevel': ""'average'"", 'GoodForMeal': ""{u'breakfast': None, u'brunch': None, u'lunch': True, u'dinner': None, u'latenight': None, u'dessert': None}"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'beer_and_wine'"", 'ByAppointmentOnly': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True'}","Restaurants, Chicken Wings, Sandwiches, Breakfast & Brunch, Pizza, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-19:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '17:0-22:0', 'Sunday': '11:0-22:0'}",nQa7ttJhLWmP7THneRD0SA,deSPeF24ewH3yP0o0zRy9Q,5,0,0,0,"This  was an overall fantastic experience. The burger is definitely one of the top burgers around.  Great staff, friendly owner and great food. Can't go wrong. The price was right as well. Apparently they use top products with no preservatives. I'd like to also point out that I only ever yelp in exceptionally good or bad situations. And the food here is exceptionally good.",2015-06-26 03:26:15,this be an overall fantastic experience the burger be definitely one of the top burger around great staff friendly owner and great food go wrong the price be right as well apparently they use top product with no preservative like to also point out that I only ever yelp in exceptionally good or bad situation and the food here be exceptionally good,"['overall', 'fantastic', 'experience', 'burger', 'definitely', 'one', 'top', 'burger', 'around', 'great', 'staff', 'friendly', 'owner', 'great', 'food', 'cant', 'go', 'wrong', 'price', 'right', 'well', 'apparently', 'use', 'top', 'product', 'preservative', 'id', 'like', 'also', 'point', 'ever', 'yelp', 'exceptionally', 'good', 'bad', 'situation', 'food', 'exceptionally', 'good']",39,False
E29SQ652sm0BpLbtdkWiiQ,Andrea Mae Beauty,,Santa Barbara,CA,93108.0,34.4381407,-119.6151426,4.5,12,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Makeup Artists, Beauty & Spas",,o9i69jJe5ty8o25xWy83cw,BEntwh3KNcFabBHphuUsUQ,5,7,3,3,I have been going to Andrea for my extensions and Brazilian blowouts for years. She always makes sure I'm comfortable when I'm in her chair and does a beautiful job every time! I highly recommend her to anyone looking for a change.,2021-02-13 20:27:45,I have be go to andrea for my extension and brazilian blowout for year she always make sure comfortable when in her chair and do a beautiful job every time I highly recommend she to anyone look for a change,"['going', 'andrea', 'extension', 'brazilian', 'blowout', 'year', 'always', 'make', 'sure', 'im', 'comfortable', 'im', 'chair', 'beautiful', 'job', 'every', 'time', 'highly', 'recommend', 'anyone', 'looking', 'change']",22,False
HFhjwiTaIzXrKCPiN5EXmw,Trader Joe's,29 S Milpas St,Santa Barbara,CA,93103.0,34.4214956,-119.6776412,4.0,37,0,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Caters': 'False'}","Grocery, Beer, Wine & Spirits, Food","{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}",6QsCxubC6dIUDIc75hY7UQ,DvWM62NWf2MV1EpN7T8S1A,4,3,1,3,Love this place!! The only complaint and why there don't get 5 stars is because the parking lot is horrendous! Your avg parking time is 5 mins and it's pretty much a maze. There are we entrances and the place gets packed quick! About TJ's. The prices are great and the food is quality. I love their beer/wine selection! The staff is very helpful and friendly. I'm definitely a fan!!,2011-08-07 23:07:33,love this place the only complaint and why there get star be because the parking lot be horrendous your avg parking time be min and pretty much a maze there be we entrance and the place gets pack quick about the price be great and the food be quality I love their selection the staff be very helpful and friendly definitely a fan,"['love', 'place', 'complaint', 'dont', 'get', '5', 'star', 'parking', 'lot', 'horrendous', 'avg', 'parking', 'time', '5', 'min', 'pretty', 'much', 'maze', 'entrance', 'place', 'get', 'packed', 'quick', 'tjs', 'price', 'great', 'food', 'quality', 'love', 'beerwine', 'selection', 'staff', 'helpful', 'friendly', 'im', 'definitely', 'fan']",37,False
CWdCNIJU4Kh480NV9dgQjw,Third Window Brewing,"406 E Haley St, Ste 3",Santa Barbara,CA,93101.0,34.4209477132,-119.690492184,4.5,183,1,"{'DogsAllowed': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'HappyHour': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Nightlife, Beer Gardens, Breweries, Food, Beer, Wine & Spirits","{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-16:0'}",3cF-2WMGQIi0CzpdCUbFVQ,PXA6FQq_khhcXyTQHaJJzw,4,0,0,0,"We stopped in to Third Window on a recent visit to SB.   Sampled the dubbel, the tripel, and the Belgian Wit.   In my estimation all were fine examples of their respective styles.   I particularly liked the tripel...full of the flavors that define this style.   Those in our group who were unfamiliar with the Belgian styles thoroughly enjoyed their choices.

I would recommend and plan a return to Third Window on my next visit to SB.   I'd consider them a 5 star if the next visit is consistent!",2018-11-25 05:27:15,we stop in to third window on a recent visit to sb sample the dubbel the tripel and the belgian wit in my estimation all be fine example of their respective style I particularly like the tripelfull of the flavor that define this style those in our group who be unfamiliar with the belgian style thoroughly enjoy their choicesi would recommend and plan a return to third window on my next visit to sb consider they a star if the next visit be consistent,"['stopped', 'third', 'window', 'recent', 'visit', 'sb', 'sampled', 'dubbel', 'tripel', 'belgian', 'wit', 'estimation', 'fine', 'example', 'respective', 'style', 'particularly', 'liked', 'tripelfull', 'flavor', 'define', 'style', 'group', 'unfamiliar', 'belgian', 'style', 'thoroughly', 'enjoyed', 'choice', 'would', 'recommend', 'plan', 'return', 'third', 'window', 'next', 'visit', 'sb', 'id', 'consider', '5', 'star', 'next', 'visit', 'consistent']",45,False
gkwSfsu1bxyTzTY3XCW0DA,Kimpton Canary Hotel,31 W Carrillo St,Santa Barbara,CA,93101.0,34.420436736,-119.7026383222,4.0,481,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'paid'"", 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '3'}","Event Planning & Services, Hotels & Travel, Venues & Event Spaces, Hotels","{'Monday': '6:0-6:0', 'Tuesday': '6:0-6:0', 'Wednesday': '6:0-6:0', 'Thursday': '6:0-6:0', 'Friday': '6:0-6:0', 'Saturday': '6:0-6:0', 'Sunday': '6:0-6:0'}",H_TfWEscufvVrg9AcSiuGg,WEoKFyAYFaaVrRRoXcALoA,1,10,5,4,"Your apology does very little to take back the terrible experience I had in your hotel on my anniversary, and denying tap water to guests upon their request is illegal in California, drought notwithstanding.",2015-08-07 16:51:19,your apology do very little to take back the terrible experience I have in your hotel on my anniversary and deny tap water to guest upon their request be illegal in california drought notwithstanding,"['apology', 'little', 'take', 'back', 'terrible', 'experience', 'hotel', 'anniversary', 'denying', 'tap', 'water', 'guest', 'upon', 'request', 'illegal', 'california', 'drought', 'notwithstanding']",18,False
sjm9TFtN69KrVsgajcL2Pg,Santa Barbara Zoo,500 Ninos Dr,Santa Barbara,CA,93103.0,34.4194702,-119.6680014,4.0,681,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'BikeParking': 'True', 'DogsAllowed': 'False', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True'}","Zoos, Event Planning & Services, Venues & Event Spaces, Active Life","{'Monday': '9:30-17:0', 'Tuesday': '9:30-17:0', 'Wednesday': '9:30-17:0', 'Thursday': '9:30-15:30', 'Friday': '9:30-15:30', 'Saturday': '9:30-15:30', 'Sunday': '9:30-17:0'}",lOWnk4bnhVC0TLhDsmR2Dg,T7UdyHYCzRLE26TTYQZYQw,3,1,0,0,"As Zoo's go, this one is small.  You can walk the whole thing in under 2 hours if you want, and that is by stopping at the places you want to stop.  Having said that, if you're looking to kill a few hours and see some animals, and you aren't in Washington DC, this is a good Zoo to see.  Watch out for the hours, they close at 5pm even on Saturday.",2009-07-27 19:31:26,as go this one be small you can walk the whole thing in under hour if you want and that be by stop at the place you want to stop having say that if look to kill a few hour and see some animal and you in washington dc this be a good zoo to see watch out for the hour they close at even on saturday,"['zoo', 'go', 'one', 'small', 'walk', 'whole', 'thing', '2', 'hour', 'want', 'stopping', 'place', 'want', 'stop', 'said', 'youre', 'looking', 'kill', 'hour', 'see', 'animal', 'arent', 'washington', 'dc', 'good', 'zoo', 'see', 'watch', 'hour', 'close', '5pm', 'even', 'saturday']",33,False
nJHk0TPwotUI8RzowlLK_A,West Wind Drive-In Santa Barbara,907 S Kellogg Ave,Goleta,CA,93117.0,34.4268928,-119.8258484,4.5,114,1,"{'BusinessAcceptsCreditCards': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Arts & Entertainment, Shopping, Drive-In Theater, Cinema","{'Monday': '19:0-0:0', 'Tuesday': '19:0-0:0', 'Wednesday': '19:0-0:0', 'Thursday': '19:0-0:0', 'Friday': '19:0-0:0', 'Saturday': '19:0-0:0', 'Sunday': '19:0-0:0'}",Zp4rMr7_s6tQC87nqECe8w,ak0jYenosURg0q1SPC5nLw,5,2,1,2,"They've got a bit of NOSTALGIA goin' on, up in here!  Technology has certainly altered the way we watch movies, sometimes incredibly so. But there is just something cool about lounging in the car/van & watching a flick in the open skies with family and friends!  Drive-in movies are not an easy find, and yet, here is West Wind Santa Barbara Drive-In Theater, in all its splendor!  It's the closest drive-in screen to Ventura County.  This blast from the past is actually located in Goleta, so it's about 40 minutes from my hometown.  Yelp directions are on point.  Snack bar has tasty options and popcorn hasn't been overly salty.  Still doesn't have something you want?  No prob!  Bring it!  I transport my own spicy ramen pipin' hot and Calbee Shrimp Flavored Chips to munch on.  YUUP!!!  I slurp & crunch away like nobody's business AND I'm not bothering a soul!  Need to stretch the appendages a lil bit?  Please, feel free to roam.  How about pre-movie distractions like gettin' thrown popcorn at me by my kids to make in my mouth?!?  Oh yeah, fun times!  No way we'd get away with that @ any walk in cinema!  But, it's all good here!  Some details to know...

*Prices: $7.25 adults; $1 kids 5-11y/o; under 5y/o FREE!  These prices are usually for a double feature, too!
*Try to get there 30 minutes early.  There is only 1 cashier & as it gets closer to start time, the longer it takes to get in.  
*Smaller cars park in front section, while SUVs & vans are relegated the the middle & back areas.  Mobile homes are in the WAAAY back!  It's basically a dirt lot, slightly uneven, so no fancy shoes.  Its beach California, so there is the normal little chill in the air at night.
*All digital projection, all digital sound.  Tune in to 96.9 FM on your vehicle's stereo.  Staff is more than ready to help with a jump start, just in case your vehicle is having too good a time!

West Wind does the drive-in experience just fine at a great price.  My fams loves the freedom to talk & move... well, I love it.  My young squires don't know they prefer it, but they aren't bothering others, that's for sure.  Staff is friendly and helpful.  There's never been a glitch with the movie projection.  As this is THE ONLY Drive-in for miles & miles, its as good as it's going to get around here.",2013-10-10 11:32:53,get a bit of nostalgia on up in here technology have certainly alter the way we watch movie sometimes incredibly so but there be just something cool about lounge in the watching a flick in the open sky with family and friend movie be not an easy find and yet here be west wind santa barbara theater in all its splendor the close screen to ventura county this blast from the past be actually locate in goleta so about minute from my hometown yelp direction be on point snack bar have tasty option and popcorn be overly salty still have something you want no prob bring it I transport my own spicy raman hot and calbee shrimp flavor chip to munch on yuup I slurp crunch away like business and not bother a soul need to stretch the appendage a lil bit please feel free to roam how about distraction like throw popcorn at I by my kid to make in my mouth oh yeah fun time no way get away with that any walk in cinema but all good here some detail to kid under free these price be usually for a double feature to get there minute early there be only cashier as it get close to start time the long it take to get in car park in front section while suvs van be relegate the the middle back area mobile home be in the waaay back basically a dirt lot slightly uneven so no fancy shoe its beach california so there be the normal little chill in the air at digital projection all digital sound tune in to fm on your stereo staff be more than ready to help with a jump start just in case your vehicle be have too good a timew wind do the experience just fine at a great price my fam love the freedom to talk move well I love it my young squire know they prefer it but they bother other for sure staff be friendly and helpful never be a glitch with the movie projection as this be the only for mile mile its as good as go to get around here,"['theyve', 'got', 'bit', 'nostalgia', 'goin', 'technology', 'certainly', 'altered', 'way', 'watch', 'movie', 'sometimes', 'incredibly', 'something', 'cool', 'lounging', 'carvan', 'watching', 'flick', 'open', 'sky', 'family', 'friend', 'drivein', 'movie', 'easy', 'find', 'yet', 'west', 'wind', 'santa', 'barbara', 'drivein', 'theater', 'splendor', 'closest', 'drivein', 'screen', 'ventura', 'county', 'blast', 'past', 'actually', 'located', 'goleta', '40', 'minute', 'hometown', 'yelp', 'direction', 'point', 'snack', 'bar', 'tasty', 'option', 'popcorn', 'hasnt', 'overly', 'salty', 'still', 'doesnt', 'something', 'want', 'prob', 'bring', 'transport', 'spicy', 'ramen', 'pipin', 'hot', 'calbee', 'shrimp', 'flavored', 'chip', 'munch', 'yuup', 'slurp', 'crunch', 'away', 'like', 'nobody', 'business', 'im', 'bothering', 'soul', 'need', 'stretch', 'appendage', 'lil', 'bit', 'please', 'feel', 'free', 'roam', 'premovie', 'distraction', 'like', 'gettin', 'thrown', 'popcorn', 'kid', 'make', 'mouth', 'oh', 'yeah', 'fun', 'time', 'way', 'wed', 'get', 'away', 'walk', 'cinema', 'good', 'detail', 'know', 'price', '725', 'adult', '1', 'kid', '511yo', '5yo', 'free', 'price', 'usually', 'double', 'feature', 'try', 'get', '30', 'minute', 'early', '1', 'cashier', 'get', 'closer', 'start', 'time', 'longer', 'take', 'get', 'smaller', 'car', 'park', 'front', 'section', 'suv', 'van', 'relegated', 'middle', 'back', 'area', 'mobile', 'home', 'waaay', 'back', 'basically', 'dirt', 'lot', 'slightly', 'uneven', 'fancy', 'shoe', 'beach', 'california', 'normal', 'little', 'chill', 'air', 'night', 'digital', 'projection', 'digital', 'sound', 'tune', '969', 'fm', 'vehicle', 'stereo', 'staff', 'ready', 'help', 'jump', 'start', 'case', 'vehicle', 'good', 'time', 'west', 'wind', 'drivein', 'experience', 'fine', 'great', 'price', 'fams', 'love', 'freedom', 'talk', 'move', 'well', 'love', 'young', 'squire', 'dont', 'know', 'prefer', 'arent', 'bothering', 'others', 'thats', 'sure', 'staff', 'friendly', 'helpful', 'there', 'never', 'glitch', 'movie', 'projection', 'drivein', 'mile', 'mile', 'good', 'going', 'get', 'around']",228,False
omnCKxL0f_akh0eYeJxjDg,Seven Bar & Kitchen,224 Helena St,Santa Barbara,CA,93101.0,34.4152367,-119.6917437,4.0,353,1,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""'average'"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'Smoking': ""u'no'"", 'CoatCheck': 'False', 'ByAppointmentOnly': 'False', 'OutdoorSeating': 'True', 'DogsAllowed': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'HappyHour': 'True', 'RestaurantsReservations': 'True'}","Lounges, Art Galleries, American (New), Bars, Shopping, Nightlife, Restaurants, Music Venues, Gastropubs, Cocktail Bars, Arts & Entertainment","{'Monday': '0:0-0:0', 'Wednesday': '17:0-0:0', 'Thursday': '17:0-0:0', 'Friday': '16:0-1:0', 'Saturday': '14:0-1:0', 'Sunday': '14:0-23:0'}",jUobkqjJBm5l7n56sLi8rg,iti9x1nR8DruaDBie_SKfg,5,0,0,0,Really enjoy this place. The Mac and cheese are awesome! Most of the food is very tasting too.,2015-09-06 23:15:45,really enjoy this place the mac and cheese be awesome most of the food be very taste too,"['really', 'enjoy', 'place', 'mac', 'cheese', 'awesome', 'food', 'tasting']",8,False
SZU9c8V2GuREDN5KgyHFJw,Santa Barbara Shellfish Company,230 Stearns Wharf,Santa Barbara,CA,93101.0,34.4087147,-119.6850187,4.0,2404,1,"{'OutdoorSeating': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'False', 'WiFi': ""u'no'"", 'Alcohol': ""'beer_and_wine'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False}"", 'HasTV': 'False', 'ByAppointmentOnly': 'False', 'GoodForKids': 'True', 'Caters': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsDelivery': 'True', 'HappyHour': 'False', 'Music': ""{u'dj': False, u'live': False, u'jukebox': False, u'video': False, u'background_music': False, u'karaoke': False, u'no_music': False}"", 'GoodForMeal': ""{u'breakfast': False, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': False}"", 'CoatCheck': 'False', 'BestNights': ""{u'monday': False, u'tuesday': False, u'wednesday': False, u'thursday': False, u'friday': False, u'saturday': True, u'sunday': False}"", 'BusinessAcceptsBitcoin': 'False'}","Live/Raw Food, Restaurants, Seafood, Beer Bar, Beer, Wine & Spirits, Bars, Food, Nightlife","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-14:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",fXTTQ5ZUMhAiN2htkmJbSA,gtyCZI1lHzgJ9Yq7dKLyjw,4,0,0,0,"Great food, wonderful ambience, sometimes crowded but that's just because it's a great place! When guests are visiting us in Santa Barbara, ofttimes we take them there.",2016-03-21 18:25:36,great food wonderful ambience sometimes crowd but just because a great place when guest be visit we in santa barbara ofttimes we take they there,"['great', 'food', 'wonderful', 'ambience', 'sometimes', 'crowded', 'thats', 'great', 'place', 'guest', 'visiting', 'u', 'santa', 'barbara', 'ofttimes', 'take']",16,False
jMlE4wvspc0J-oN-SYUjQw,Glass House-Cocktail Garden,628 State St,Santa Barbara,CA,93101.0,34.4185038,-119.6974501,4.5,59,0,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': None, 'validated': False, 'lot': False, 'valet': False}"", 'HappyHour': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'GoodForDancing': 'False', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'RestaurantsPriceRange2': '2', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': None, 'video': False, 'karaoke': None}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'HasTV': 'True', 'CoatCheck': 'False', 'OutdoorSeating': 'True'}","Cocktail Bars, Bars, Nightlife","{'Monday': '15:30-22:30', 'Tuesday': '15:30-22:30', 'Wednesday': '15:30-22:30', 'Thursday': '15:30-22:30', 'Friday': '16:0-1:0', 'Saturday': '16:0-1:0', 'Sunday': '14:0-22:0'}",_zNOWIENfV_YFXDQlAXfiw,3cCpoo8epUNAd9TsSMA-Hw,5,0,0,0,"Super cool spot, love the mixed mid-century modern furniture. The cocktails were also spot on! Unique creations with beautiful glassware and displays.",2019-10-13 06:54:51,super cool spot love the mixed modern furniture the cocktail be also spot on unique creation with beautiful glassware and display,"['super', 'cool', 'spot', 'love', 'mixed', 'midcentury', 'modern', 'furniture', 'cocktail', 'also', 'spot', 'unique', 'creation', 'beautiful', 'glassware', 'display']",16,False
wR2o9J_ASNsexcjD7HktXw,The Home Depot,6975 Marketplace Dr,Goleta,CA,93117.0,34.427606899,-119.8706696061,2.0,162,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","Home & Garden, Home Services, Kitchen & Bath, Appliances, Shopping, Nurseries & Gardening, Building Supplies, Hardware Stores","{'Monday': '0:0-0:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-18:0', 'Friday': '9:0-20:0', 'Saturday': '6:0-22:0', 'Sunday': '7:0-20:0'}",dCnh94JoTmoyWDYT0YaZcw,xfaDbCRuqAnyZUUke-D21A,2,1,1,1,"I received excellent customer service on the floor.  My 2-star​ response is due to the check out procedure.  Currently,​ we are in the ​ ""Safer at Home"" mode for California due to Covid19.  I waited in line outside The Home Depot standing on the red tape to keep my social distance from those around me.  During check out all that was available was self check out.  Once again I waited in line standing on the marked tape to keep my social distance.  Upon checking out one of the employees was being very impatient with a customer who was having trouble with the self check out the ​handheld ​scanner.   When it was my turn to purchase my items I did not want to pick up the scanner. I asked the employee who was wearing gloves to scan my items for me.  She spoke to me as if I was a child  "" P I C K  U P  T H E  S C A N N E R"" I told her I was not going to pick up the scanner after other customers had used it and since she had gloves could she please scan my items for me.  I was met with a ""huff and a ""puff"". Why would I want to touch a handheld​ scanner after 100​ people had touched it that day?!  Come on Home Depot! You should have employees scanning items for people and helping with the touch screen.
I tried to find a place online to message the manager about this situation but was unable to find any contact email or phone so I posted on Yelp",2020-03-26 23:36:59,I receive excellent customer service on the floor my response be due to the check out procedure we be in the at mode for california due to I wait in line outside the home depot stand on the red tape to keep my social distance from those around I during check out all that be available be self check out once again I wait in line stand on the marked tape to keep my social distance upon check out one of the employee be be very impatient with a customer who be have trouble with the self check out the when it be my turn to purchase my item I do not want to pick up the scanner I ask the employee who be wear glove to scan my item for I she speak to I as if I be a child p I c k u p t h e s c a n n e I tell she I be not go to pick up the scanner after other customer have use it and since she have glove could she please scan my item for I I be meet with a and a why would I want to touch a scanner after people have touch it that day come on home depot you should have employee scan item for people and help with the touch screeni try to find a place online to message the manager about this situation but be unable to find any contact email or phone so I post on yelp,"['received', 'excellent', 'customer', 'service', 'floor', '2star\u200b', 'response', 'due', 'check', 'procedure', 'currently\u200b', '\u200b', 'safer', 'home', 'mode', 'california', 'due', 'covid19', 'waited', 'line', 'outside', 'home', 'depot', 'standing', 'red', 'tape', 'keep', 'social', 'distance', 'around', 'check', 'available', 'self', 'check', 'waited', 'line', 'standing', 'marked', 'tape', 'keep', 'social', 'distance', 'upon', 'checking', 'one', 'employee', 'impatient', 'customer', 'trouble', 'self', 'check', '\u200bhandheld', '\u200bscanner', 'turn', 'purchase', 'item', 'want', 'pick', 'scanner', 'asked', 'employee', 'wearing', 'glove', 'scan', 'item', 'spoke', 'child', 'p', 'c', 'k', 'u', 'p', 'h', 'e', 'c', 'n', 'n', 'e', 'r', 'told', 'going', 'pick', 'scanner', 'customer', 'used', 'since', 'glove', 'could', 'please', 'scan', 'item', 'met', 'huff', 'puff', 'would', 'want', 'touch', 'handheld\u200b', 'scanner', '100\u200b', 'people', 'touched', 'day', 'come', 'home', 'depot', 'employee', 'scanning', 'item', 'people', 'helping', 'touch', 'screen', 'tried', 'find', 'place', 'online', 'message', 'manager', 'situation', 'unable', 'find', 'contact', 'email', 'phone', 'posted', 'yelp']",127,False
