business_id,name,category,rating,price,address,latitude,longitude,reviews
Rz11SXD2CpRVbnDag8F7cg,Isla Pizza,['Pizza'],0.0,,14 Rue 8 Mai 93600 Aulnay Sous Bois France,48.94624,2.50941,
Fo17IIm5BKrYUYMf9bCkkw,Les 2 rives,"['French', 'Caterers']",1.0,,68 Rue Ruffins 93100 Montreuil France,48.8611839,2.4699899,
QgVxRzlOfR1eJso7AiXmQw,Charlie Streetfood,"['Food Trucks', 'Burgers']",0.0,,Ave de l'Europe 95500 Dugny France,48.9548273606903,2.44234339891966,
YkXu30OVmcgdlSjo3I1vyw,Le dragon de montreuil,['Chinese'],2.0,,32 Place de l'Eglise 93100 Montreuil France,48.8641706,2.4448714,
_qfZmlcLs0D6HcHcliv8lg,Veron Jean-Paul,[],0.0,,12 Rue Chelles 77181 Pin (Le) France,48.9137,2.62872,
LGPJLdkQtL7vOFe8r9CQ_A,Cafe de la Mairie,['Restaurants'],0.0,,22 Place Mairie 93420 Villepinte France,48.96363,2.53435,
0r9NfbhAqUnOe9iHnZo5Wg,Le Palais de Fes,['Middle Eastern'],2.5,€€,72 Avenue 8 Mai 1945 93150 Le Blanc Mesnil France,48.9446,2.43473,
46XIpUpOSgZ4rF3CdxvD2g,Parc de Lotus,['Chinese'],0.0,,7 Avenue Jean Jaurès 77290 Mitry Mory France,48.95476,2.60028,
hIQxE6a2LyFJkKETnbo0Pw,Mac Donald's,['Fast Food'],3.5,€€,Rue Gabriel de Mortillet 77500 Chelles France,48.876875,2.604496,
0PmOfNvHG5lXOLZCTYwz-g,Pasta et Dolce,['Italian'],2.0,,Le Haut de Galy 93600 Aulnay sous Bois France,48.9275207519531,2.49129009246826,
p99w_Og3uUXrFQtf5Ixh7Q,Enzo Pizza,"['Pizza', 'Italian']",3.0,€€€€,16 Avenue Rosny 93250 Villemomble France,48.8849874,2.5058409,
rutv1yMPbJgKGB_diO4wHA,Le Royal,['Restaurants'],2.0,€€,61 avenue Maréchal Joffre Centre commercial Val-de-Fontenay pace Parking P1 94120 Fontenay Sous Bois France,48.851542,2.475907,
pbj7bxX-xL6Z-k0IunQjcQ,Özlem,['Cafes'],0.0,,206 rue Anatole France 93700 Drancy France,48.9334599,2.45568,
gJH915lwtMWdyc0MLYx1cQ,SARL Vieira les 4 Routes,['Restaurants'],0.0,,7 Route Montfermeil 77500 Chelles France,48.8864943,2.5852906,
o1sWPVlfTzh8aw58cClacw,Mairie,['Restaurants'],0.0,,14 Place De La Mairie 93420 Villepinte France,48.96356,2.53436,
1vLBoMLhmNAIvaweS0KuCw,Paillard Christian,[],0.0,,2 avenue Abbaye 93220 Gagny France,48.87812,2.56935,
97HUM_ciNtRpQzXBwwWjVQ,Ricci Claudine,['Restaurants'],0.0,,27 Rue Etienne Dolet 93140 Bondy France,48.89158,2.47765,
UWcicdp8oI0lbNexIJ-Gaw,Charlon Robert,['Restaurants'],0.0,,165 Avenue De Rosny 93130 Noisy Le Sec France,48.89904,2.47102,
Ox8ItTTAUdntBR7WnuIW7w,Auberge des 4 Routes,['Restaurants'],0.0,,7 Route Montfermeil 77500 Chelles France,48.8864943,2.5852906,
y4swVAGHN_myOOpu418AdQ,Kandiah Murugaratnam,['Restaurants'],0.0,,3 Rue Jean Mermoz 93110 Rosny Sous Bois France,48.88085,2.48914,
5vRCSNPlCb8A5S7rLaHj-w,L'Angelus,['Restaurants'],0.0,,213 avenue Paul Vaillant Couturier 93150 Blanc Mesnil (Le) France,48.92399,2.46287,
E9i6A-yexJKZfzEn4DqGsA,Heinry Hubert,[],0.0,,81 Avenue Henri Barbusse 93290 Tremblay En France France,48.959,2.57272,
aen3DHJ3qbOxMr2SPrLcyA,Ets Antunes,['Restaurants'],0.0,,23 avenue Daniel Perdrigé 93360 Neuilly Plaisance France,48.87307,2.5106799,
-N5SZAjtFMGyVpZNWKaUDw,Dallier Thierry,[],0.0,,5 Rue Jean Jaurès 77270 Villeparisis France,48.93838,2.6023,
WBjw4fHhpIHEb_tR8ljwmg,Neuilly Viandes,[],0.0,,Centre Cial Fauvettes 93330 Neuilly Sur Marne France,48.87161,2.53133,
HzKtz0MMBJAaLt7X0-A8WQ,Boucherie Gaucher,[],0.0,,23 Avenue Daniel Perdrigé 93360 Neuilly Plaisance France,48.873,2.51073,
z8goZRSZvr_r5DKGNKRakQ,Bella Vita,['Restaurants'],0.0,,78 avenue Paul Vaillant Couturier 93330 Neuilly sur Marne France,48.87282,2.55341,
pv1Y_rujfk5ZunpNZHx-ag,Llona,['Restaurants'],0.0,,82 Avenue Henri Barbusse 93290 Tremblay En France France,48.959,2.57272,
1rJB2mFfqqtnYs31UCOvYg,Birasati,['Restaurants'],0.0,,64 Avenue Daniel Perdrigé 93360 Neuilly Plaisance France,48.87138,2.51548,
FvKRIf1bQAlzoWFzQdjbPA,Martins Nunes Maria D Assencion,['Restaurants'],0.0,,62 Avenue Des Marronniers 93220 Gagny France,48.87258,2.55958,
-Hf4krT7ZnB2Gzmntn4sOw,Boucherie Oudich,[],0.0,,Rue Philibert Hoffmann 93110 Rosny Sous Bois France,48.88132,2.48668,
Vgmuq75HLvevymubDH8pvg,Brasserie du Centre,['Restaurants'],0.0,,31 Rue Philibert Hoffmann 93110 Rosny Sous Bois France,48.88132,2.48668,
VVMrOBSD-om0qvBrT5cplQ,Kissi,[],0.0,,2 Chemin Arange 77181 Courtry France,48.9215,2.60853,
Y7uae2FgTLmCjD_ODjxXiQ,Varandas,['Restaurants'],0.0,,23 avenue Daniel Perdrigé 93360 Neuilly Plaisance France,48.87307,2.5106799,
ZQ6nICcMVorubbDNG1npYw,Le Cinq,['Restaurants'],0.0,,277 Avenue Jean Jaurès 93700 Drancy France,48.91335,2.4627,
Cg8laVpzIOkXatWr3vXK0Q,Le Café Chantant,['Restaurants'],0.0,,134 Avenue Albert Caillou 77500 Chelles France,48.87859,2.57766,
WaKoBMbaNNN_R_eaoGFFng,Palais d'Angkor,['Restaurants'],0.0,,24 Route Petits Ponts 93290 Tremblay en France France,48.96277,2.56117,
PTKl43GYTzFyG6R2Th9asw,Chez Maria,['Restaurants'],0.0,,4 rue Peupliers 93000 Bobigny France,48.90603,2.46451,
tVm02siP-cE4R_4nRjRUcg,Resto Concept,['Pizza'],0.0,€€,6 Rue Pierre Sémard 93130 Noisy Le Sec France,48.8935,2.45466,
dAR1q--cZPY8jkGK-8pdCw,La Musardière,['French'],0.0,,61 Avenue du Maréchal Joffre 94120 Fontenay-Sous-Bois France,48.852969,2.477078,
NgH7-VjCX6rYmiSzRNkODQ,Shan Jehan,['Indian'],0.0,,22 ave Aristide Briand 93320 Pavillons Sous Bois Les France,48.9094,2.50449,
z2FqKDErfM4z4eZJ5muJBw,West Side Food,['Pizza'],0.0,,217 bis ave Jean Jaures 93700 Drancy France,48.9158783,2.45929,
jRAxAudxWioN7Ml1K7wizQ,Au Bon Angle,['Lebanese'],0.0,,203 ave Jean Jaurès 93110 Rosny-sous-Bois France,48.8610658,2.4900237,
nieSQ9El6c1lK0m8pA1ofw,Smoothie & Sushi,['Japanese'],0.0,,91 avenue de la Division Leclerc 93150 Le Blanc Mesnil France,48.9460716,2.4603,
z6QVV-YiZjOXg4nx3XuxCQ,Sud Caf,['Restaurants'],3.0,,31 rue de la Solidarit 93100 Montreuil France,48.8530532,2.4410284,
Rti3mtgiB7TpY362MnhAgg,Restaurant Gourmet Bar by Novotel,['Tapas Bars'],0.0,,65 rue Michel Ange 93600 Aulnay-sous-Bois France,48.95281,2.48558,
80vs9d9oKzRxqsHU7LBYtw,Ani,['Fast Food'],0.0,,31 Route Aulnay 93270 Sevran France,48.94006,2.52036,
YWBYIqtadyfBBHZNTLhmHw,Berivan,['Fast Food'],0.0,,31 rue Gabriel Peri 93270 Sevran France,48.94083,2.53181,
KvUi9qBrTo2KLArlXTQ7Iw,Linda,['Fast Food'],0.0,,125 Avenue Résistance 93340 Raincy Le France,48.89865,2.51691,
KtVB_-hPGCImZ1dT4xEX_w,Délices de Cathay,['Fast Food'],0.0,,4 Allée Robillard 93320 Pavillons sous Bois (Les) France,48.9044,2.5049,
nKgbyels-wU39bN28WGK_Q,Quinta Do Galo,['French'],3.0,,184 avenue Jean Jaurès 93700 Drancy France,48.9163584,2.4579627,
SUcYrxmxtWRdlwqIqMXdfA,Ab Entreprise,['Pizza'],0.0,,114 Rue Jules Guesde 93220 Gagny France,48.88055,2.54325,
X7DEVCDaHadVXRy7_8-uow,Safimoka,['Pizza'],0.0,,65 Avenue Danielle Casanova 93150 Blanc Mesnil Le France,48.92461,2.47297,
6idYo_gBLMxpm40bcQfi0w,Point Pizza,['Pizza'],0.0,,24 rue jules guesde 93140 Bondy France,48.9036655,2.4766031,
eL6K3KqlHJ4xI-b9MLeGEQ,Mixx Pizza,['Pizza'],0.0,,80 ave Paul Vaillant Couturier 93150 Le Blanc-Mesnil France,48.9272852,2.4728555,
X3Plp-DwO86Eps6ILYQX1w,Sam Pizza,['Pizza'],0.0,,121 Rue Edouard Vaillant 93140 Bondy France,48.89522,2.48745,
uNbimqIJOg0Um_-oWJCu0Q,Pizzera Caracaces,['Pizza'],0.0,,10 Parc Noue 93420 Villepinte France,48.95859,2.54128,
MmhX7szz-SBxlT7hQcO5XA,siècle d or,['Restaurants'],1.0,,Parc d'Activités Commerciales de l'Ambrésis 77270 Villeparisis France,48.940847,2.617563,
tVNEF9T1Ox87R_PkIOZNpw,Le Romantique,['French'],0.0,,33 rue Gambetta 77500 Chelles France,48.8793999,2.59303,
b0h0lETueVcwj9KVhz7SJw,Le Clos Gourmand,['French'],0.0,,22 ave de la Résistance 77500 Chelles France,48.8778283,2.5863034,
YMDQjR3lebK7jckBNQczoA,Ali Baba,['French'],1.0,,136 avenue Jean Jaurès 93700 Drancy France,48.9179138,2.4551021,
tvOBRma_p8Mn5N5_ydhxcw,Mon Petit Bouchon,['French'],0.0,,29 place Emile Menier 77186 Noisiel France,48.8545,2.62813,
Zd-3ex3YI1hDo8QpRnxADg,Le Bol d'Or,['Fast Food'],0.0,,Centre Cial Beaudottes 93270 Sevran France,48.9442499,2.51921,
JUeaH_KkNe2K9ojJzAnY5Q,Asie Gourmande,['Fast Food'],0.0,,42 B Centre Cial Beaudottes 93270 Sevran France,48.9443,2.51928,
v96ltfjgTpnzXcFXdY8NwA,Snack de Gagny,['Fast Food'],0.0,,5 rue Parmentier 93220 Gagny France,48.88285,2.53423,
eqk_pfS9uvjuw-QCbHmEAA,Kd'Sand,['Fast Food'],0.0,,7 avenue République 93420 Villepinte France,48.94686,2.55984,
8zOBsy1yDSuddcEwmpIYBg,Pizza Com,['Fast Food'],0.0,,15 Bis Rue Jacques Duclos 93600 Aulnay Sous Bois France,48.94257,2.49702,
IfD6QuyVdEvJrlucIJlexg,Délices d'Asie,['Fast Food'],0.0,,34 avenue Gare 93420 Villepinte France,48.94662,2.56378,
LfDxRGH3D5XWo0chCZIFYQ,Pizza Sicilia,['Fast Food'],0.0,,85 Rue Division Leclerc 93600 Aulnay Sous Bois France,48.92769,2.48342,
YLKUZCUa3zPAHxGbbIY9Uw,Rozard,['Fast Food'],0.0,,3 Bis Edouard Cornefer 93600 Aulnay Sous Bois France,48.93099,2.4945,
a-qCiO4TeDDuFvu5pB1qyw,La Brioche Dorée,['Fast Food'],0.0,,Centre commercial Parinor 93600 Aulnay Sous Bois France,48.940974,2.497115,
5xE5Ew5GTUDuvBbrWSd1Cg,Umut,['Fast Food'],0.0,,67 avenue Jean Jaurès 93220 Gagny France,48.8828063,2.526711,
JVhMFzbFIvpBEHddx2v-pA,S.P.A.,['Fast Food'],0.0,,37 rue Sevran 93600 Aulnay sous Bois France,48.94057,2.50124,
2MMhqef_tmBshSIhEYoXtg,Rihet le Bled,['Fast Food'],0.0,,1 Ccial La Noue Caillet 93140 Bondy France,48.90218,2.48264,
JGR0c0--jVb8S8vQgAqMnA,Les Delices de Cathay,['Fast Food'],0.0,,12 Route Bondy 93600 Aulnay sous Bois France,48.93113,2.49339,
iRfFj552qghb3EgumRzcLw,Resto Rapide,['Fast Food'],0.0,,38 Bis avenue Jean Jaurès 93220 Gagny France,48.88284,2.52617,
JwxQykDd6r5-3i0a_KY9Hg,Miam Miam,['Fast Food'],0.0,,40 avenue Jean Jaurès 93220 Gagny France,48.8827799,2.52587,
kbM4DyEumSbouVsZkPu1ZA,Pasta Pizza,['Fast Food'],0.0,,1 Rue Dhuys 93470 Coubron France,48.91539,2.58976,
HhubVtGhu3imNo3vWs3CMg,Délices de Cathey,['Fast Food'],0.0,,14 Route Bondy 93600 Aulnay sous Bois France,48.93083,2.49352,
rh-ijrpvcj9bSiD33E0utw,Kb Restauration,['Fast Food'],0.0,,4 rue Julien Mira 93600 Aulnay Sous Bois France,48.93194,2.49316,
LcDCedV5vOgcDVvJM-FQZw,Resto Hisar,['Fast Food'],0.0,,1 avenue Aristide Briand 93320 Pavillons sous Bois (Les) France,48.90934,2.50346,
cZ9Gw6_Tu_J5feBJHOIiZA,Allfood Sandwicherie 24,['Fast Food'],0.0,,39 rue Diderot 93600 Aulnay Sous Bois France,48.92084,2.48326,
Fn7Aq7022VhguHDfavBNfQ,Nitha,['Fast Food'],0.0,,173 rue Edouard Vaillant 93140 Bondy France,48.89467,2.4916,
BDmbg168GW_hxJsUQXnA4Q,Pizza del Mundo,['Fast Food'],0.0,,207 Rue Edouard Vaillant 93140 Bondy France,48.89432,2.4937,
Wu_iUp7frmyuRnjf823HBw,O' Crousti,['Fast Food'],0.0,,54 avenue Emile Dambel 93420 Villepinte France,48.9537256,2.5489212,
SAyRg8cE9ZrOW1NqmmCNew,Sarl Jardin d'Asie,['Fast Food'],0.0,,11 Place Gén Leclerc 93600 Aulnay Sous Bois France,48.92762,2.49038,
UVXhUb2C5dVDsC3VWmUSkA,M'barki Abdelhamid,['Fast Food'],0.0,,Centre Cial Noue Caillet 93140 Bondy France,48.913026,2.479681,
grMFQRCwCC3pFC6NWGfALQ,Ghanem Mokhtar,['Fast Food'],0.0,,15 ave Jean Jaurès 93220 Gagny France,48.8845,2.53245,
5tbC6ilry39scaflEyE8AQ,Saveurs d'Aulnay Les,['Fast Food'],0.0,,84 avenue Anatole France 93600 Aulnay sous Bois France,48.9375799,2.4949,
Ux5qo8xJprjlgNHw2v_uuA,R.T.R.,['Fast Food'],0.0,,10 avenue Savigny 93600 Aulnay Sous Bois France,48.94941,2.51223,
h62LzZ480sFeJZVf5AHK2Q,El Cadhi Jamel,['Fast Food'],0.0,,66 avenue Résistance 93340 Raincy (Le) France,48.89438,2.51351,
F_MKwv98Zmk_LTmHQxEeHw,Relais d'Asie Dern,['Fast Food'],0.0,,22 avenue Aristide Briand 93320 Pavillons sous Bois (Les) France,48.90739,2.49183,
Tg7o2cXzn8SxL0mPnKq5GA,Croq Regal,['Fast Food'],0.0,,2 avenue Raincy 93250 Villemomble France,48.8849,2.50815,
gxS6pFPisGZ9lQZXYZ6g3Q,O'Resto,"['Italian', 'French']",0.0,,7 rue Paul Vaillant Couturier 77290 Mitry-Mory France,48.9840813,2.6197701,
_kBvaCgbyAiwMCQfbnou6Q,Le Rio Liz - Chez Mathilde,"['Restaurants', 'Food']",0.0,,28 Avenue du Maréchal de Lattre de Tassigny Bar - Hôtel - Restraurant 94120 Fontenay sous Bois France,48.85409,2.49352,
16ZKAiDCn45fFvQXK12fbQ,Le Relais du Sud Ouest,['French'],0.0,,54 Avenue du 8 mai 1945 93150 Le Blanc-Mesnil France,48.9432574,2.4340107,
WZ-WkNKz0WGExcDJRlS7Pg,Boucherie des 4 Routes G. Forge,[],0.0,,135 Avenue Henri Barbusse 93700 Drancy France,48.9206,2.45343,
NkPkWSgMcDHmrxCPMTzsXg,Chevalier André,[],0.0,,150 avenue Henri Barbusse 93700 Drancy France,48.92068,2.4533999,
mFwCvhh1TbEg_g2IGnJCLg,Boucherie Bordet,[],0.0,,3 avenue Mar Foch 77500 Chelles France,48.87377,2.58089,
g14-hfFfadCnY9JqWYVTvw,Levillain Stephane,[],0.0,,3 place Salvador Allende 77290 Mitry Mory France,48.95515,2.59021,
YllDUok1CH-Jv7CCPZp4VA,Royal Cafe,['Restaurants'],0.0,,12 Avenue Du Marechal Foch 77500 Chelles France,48.87419,2.58118,
Tpa-APeMm_W76wph8NgrcA,Champigny Le,['Restaurants'],0.0,,27 Boulevard République 93130 Noisy Le Sec France,48.89429,2.46366,
uIYWkpfJrfpFseEHX3EnTQ,Bouidghaghen Atika,['Restaurants'],0.0,,155 avenue Jean Jaurès 93700 Drancy France,48.91783,2.45553,
uaYZrpMZq-joSTIsG_kLHQ,Tampico,['Restaurants'],0.0,,9 Avenue Mar Foch 77500 Chelles France,48.87356,2.5804,
_ENc2yRP7hNvR6vyTeRK4w,Le Soleil Levant,['Restaurants'],0.0,,6 Avenue Henri Barbusse 93700 Drancy France,48.9206,2.45343,
dGS6bjOKyk397ELg2_Uc5w,Kaci Chaouche Samia,['Restaurants'],0.0,,237 Avenue Jean Jaurès 93700 Drancy France,48.91514,2.46029,
WXVhRqrRDBAbWgc9lN3SqQ,Café du Palace,['Restaurants'],0.0,,24 Bis avenue Pierre et Marie Curie 93150 Blanc Mesnil (Le) France,48.93588,2.46024,
W5RTKY7CjbR5DasCowRRdg,Restaurant Européen,['Restaurants'],0.0,,10 avenue Pierre et Marie Curie 93150 Blanc Mesnil (Le) France,48.93632,2.45913,
D6sxALjPvL0ob-RkoznMNQ,Mokrane Abdenour,['Restaurants'],0.0,,10 place Libération 93150 Blanc Mesnil (Le) France,48.94363,2.46528,
4_to9BJzhFbLMbuE9OPlzA,Boucherie Gambetta,[],0.0,,38 rue Gambetta 77500 Chelles France,48.87899,2.59274,
5q6svcWGXVz_mX-iKa21qQ,Mousar Asmath,['Restaurants'],0.0,,216 Avenue Jean Jaurès 93700 Drancy France,48.91521,2.46019,
57oB9Zy5Wopr2cIC5whY2Q,Le Vouvray,['Restaurants'],0.0,,114 Avenue Jean Jaurès 93700 Drancy France,48.91863,2.45389,
5ET1AWOwwv25jMxDP1o9Ug,Mem-can,['Restaurants'],0.0,,10 boulevard République 93130 Noisy le Sec France,48.89563,2.46139,
gvmZr2GXVQ5F-VmFKngHIQ,Chinatown,['Restaurants'],0.0,,1 Mail Gabriel Péri 93150 Blanc Mesnil (Le) France,48.93909,2.46268,
XbHjRtdFoE2u-1px5lLNpw,Istanbul,['Restaurants'],0.0,,1 avenue Division Leclerc 93700 Drancy France,48.9354299,2.45662,
DK4nvgQF7CcqNcjSX5EbQg,Chez Maria,['Restaurants'],0.0,,82 boulevard Michelet 93130 Noisy le Sec France,48.89332,2.46121,
nIakDB0TQ_eDsEqoPLq1bA,la Dune,['Oriental'],0.0,,Avenue Gén De Gaulle 93110 Rosny Sous Bois France,48.882977,2.476999,
2Arq3L1xE_AcYXg9f8yicA,Café de la Poste,['Restaurants'],0.0,,38 avenue République 93150 Blanc Mesnil (Le) France,48.93728,2.46329,
EaXX429SpT6aBl7nfTTi0g,Café de la Paix,['Restaurants'],0.0,,4 Boulevard Ourcq 77270 Villeparisis France,48.95042,2.59869,
1IRwGhWy-IhVAP5TprRWTQ,GB Restauration,['Restaurants'],0.0,,Centre Cial Parinor 93600 Aulnay Sous Bois France,48.9572,2.47648,
Xqz55vYq3FSdZvDVT0UVQA,Rennes Michel,[],0.0,,68 avenue Henri Barbusse 93150 Blanc Mesnil (Le) France,48.93988,2.4622799,
H8f8xXhu7NfVS-_rBR47Hg,Brasserie des Voyageurs,['Restaurants'],0.0,,2 Boulevard République 93130 Noisy Le Sec France,48.89409,2.46397,
KZkcOFLex_06Hmv73hg3Tg,Masseron Jean-Yves,[],0.0,,4 Avenue Jean Jaurès 93700 Drancy France,48.91827,2.45425,
SzX1gw95wMs8L5NYv-vPJA,Auger Alain,[],0.0,,49 Avenue De Rosny 93360 Neuilly Plaisance France,48.87099,2.51214,
agP6EDM4WewVuu3_740o-w,Segafredo,['Restaurants'],0.0,,Route Petits Ponts 93270 Sevran France,48.9505399,2.52486,
b3SwqShKnmU5kCQOpJaqcA,La Colombe de Chine,['Restaurants'],0.0,,88 rue Jean Jaurès 77270 Villeparisis France,48.93901,2.60605,
deKeIqUgSY_S4I-fZbne5g,Rodriguès Antonio,['Restaurants'],0.0,,3 Rue Ambroise Rendu 77290 Mitry Mory France,48.95698,2.59182,
5h83t-mL0_A2zYzVQisj1Q,Les Freres Hu,['Restaurants'],0.0,,1 rue Gambetta 77500 Chelles France,48.87825,2.59149,
swDPGVmh-V3V3-Bq5s-vyQ,Ait Addi Farid,['Restaurants'],0.0,,1 rue Maurice Bernard 93700 Drancy France,48.93075,2.4564,
GWimtULSavcmezetp-I4yA,B.A.M,[],0.0,,12 Avenue Du Marechal Foch 77500 Chelles France,48.87419,2.58118,
xEnI6MS27LSp3QgkJO1f3Q,Fontaine Alain,[],0.0,,19 Boulevard République 93130 Noisy Le Sec France,48.89517,2.46222,
IbKoDM-RN_LKPb8iIedzqg,Rumfish y Vino,"['Gastropubs', 'Seafood', 'Tapas/Small Plates']",4.5,$$,"34 N Palm St Ste 300 Ventura, CA 93001",34.2814598083496,-119.295890808105,
5Yu0ln-Ov-a-dgGAvCqUOw,Lure Fish House,"['Seafood', 'Cocktail Bars', 'Wine Bars']",4.5,$$,"259 W Ventura Blvd Camarillo, CA 93010",34.218715,-119.0739305,
pd8ZF5T4GRV3hcJbelHFWQ,Lure Fish House,"['Seafood', 'Cocktail Bars', 'Wine Bars']",4.5,$$,"60 S California St Ventura, CA 93001",34.280126,-119.292747,
CzrxICTtbTVt7s7Dt0WrPQ,Pho Saigon,['Vietnamese'],4.5,$$,"826 N Ventura Rd Port Hueneme, CA 93041",34.155306195583,-119.19472103921,
KGQrhPKF_ktL6NLtc6TbCw,Institution Ale Company,"['Breweries', 'Beer Bar', 'Pizza']",4.5,$$,"3841 Mission Oaks Blvd Camarillo, CA 93012",34.216852,-119.019113,
zO2IEmtzFCA8okr9SxrEEw,Latitude 34,"['American (New)', 'Cocktail Bars', 'Seafood']",4.5,,"660 Ventura Blvd Ste 100 Camarillo, CA 93010",34.21712,-119.0657,
v4Rb2Am-R96ofH7lRZc9Eg,Finney's Crafthouse - Ventura,"['American (New)', 'Cocktail Bars', 'Burgers']",4.5,$$,"494 E Main St Ventura, CA 93001",34.28061,-119.29331,
3U3y_Jh30pmFlqFXTkfO8A,La Playa Soul Kitchen,"['Coffee & Tea', 'Breakfast & Brunch', 'Comfort Food']",5.0,$$,"419 E Port Hueneme Rd Port Hueneme, CA 93041",34.148303,-119.194918,
815O9uD-87sHVtB224CZYg,The Best Breakfast Cafe,"['American (Traditional)', 'Breakfast & Brunch']",4.5,$$,"5141 Saviers Rd Oxnard, CA 93033",34.15406,-119.17813,
L6XKggYHzsnmELUDemNs9A,Pete's Breakfast House,"['Breakfast & Brunch', 'Sandwiches']",4.5,$$,"2055 E Main St Ventura, CA 93001",34.2779791,-119.2694503,
n_3sZ2SKTZyFJbyUWE16tQ,Finney's Crafthouse - Camarillo,"['American (New)', 'Burgers', 'Cocktail Bars']",4.0,$$,"580 Ventura Blvd Camarillo, CA 93010",34.21717594,-119.06621893,
yLkzLjRU4GvAwB5TssgLmQ,Waypoint Cafe,"['American (Traditional)', 'Cafes', 'Breakfast & Brunch']",4.5,$$,"325 Durley Ave Camarillo, CA 93010",34.20930567851204,-119.07776593911066,
zq9xV5BOO4Gaoa6hhvttCA,Immigrant Son Caffe,"['American (New)', 'Breakfast & Brunch', 'Italian']",5.0,$$,"543 E Main St Ventura, CA 93001",34.28063167,-119.29245833,
ihNDZRpRsOiWlBy6ilrgHw,The Cave,"['Wine Bars', 'Tapas/Small Plates', 'American (Traditional)']",4.5,$$,"4435 McGrath St Ste 301 Ventura Wine Company Ventura, CA 93003",34.2544988,-119.2339352,
L4bjdSZ93Ssv0uaxfPLmIg,Paradise Pantry,"['Cheese Shops', 'American (New)', 'Wine Bars']",4.5,$$,"222 E Main St Ventura, CA 93001",34.280624,-119.2973517,
ABFXbRmRIinj3BmbS1a7NQ,Cafe Nouveau,"['Breakfast & Brunch', 'American (New)', 'Seafood']",4.5,$$,"1497 E Thompson Blvd Ventura, CA 93001",34.2762794494629,-119.278831481934,
Tg8M6jT-Nle2fOfkaBPKsA,Brophy Bros - Ventura,"['Seafood', 'Cocktail Bars', 'Sandwiches']",4.0,$$,"1559 Spinnaker Dr Ventura, CA 93001",34.2407183787868,-119.265716511946,
4KiQlSo2-58m2aKYWcyf-A,Suvarnaphumi Thai Cuisine,"['Thai', 'Bars']",4.5,$$,"2148 Saviers Rd Oxnard, CA 93033",34.1785747,-119.1770596,
JFbhI85GXsyIj2lYVQqT4Q,Cagami Ramen,['Ramen'],4.5,$$,"1855 E Daily Dr Camarillo, CA 93010",34.21842,-119.0452,
EbxShBtXu9UV4AEBJxSpaA,Stephens Market & Grill,"['Greek', 'Mediterranean', 'Delis']",4.5,$$,"2632 E Main St Ventura, CA 93003",34.274232,-119.26104,
bphT1rI4ExsDrCjnuUpRPg,Lazy Dog Restaurant & Bar,"['Comfort Food', 'American (New)', 'Burgers']",4.0,$$,"598 Town Center Dr Oxnard, CA 93036",34.23929925647732,-119.17854,
hYnBIrDUmuL0SrRn42Qn_w,The Taco Shop,"['Breakfast & Brunch', 'Tacos']",4.5,$$,"3630 Saviers Rd Oxnard, CA 93033",34.1664583,-119.1774474,
6q6VRDg_0bUiaf_n_IHwNA,Twenty 88 Food and Drink,"['Tapas Bars', 'American (New)', 'Cocktail Bars']",4.0,$$,"2088 Ventura Blvd Camarillo, CA 93010",34.2167267,-119.0423941,
GtjdzxeQ6_lOIAjNuIys9A,Xielo Artisan Desserts,"['Creperies', 'Bakeries', 'Cafes']",5.0,$$,"212 W 4th St Oxnard, CA 93030",34.198925357528,-119.179079636696,
E66HnPA-kuTlowPgjzAKyA,Barrel 33,"['Wine Bars', 'Pizza', 'Mediterranean']",5.0,$$,"1067 E Thompson Blvd Ventura, CA 93001",34.2777699,-119.28447,
M5KLkPEe20oBevOdAg97tg,Lucerne Restaurant,['Italian'],4.5,$$,"868 Arneill Rd Camarillo, CA 93010",34.226103,-119.039034,
IlSwGBo1NfeRWHICkbmBqA,Mik's Pizza,"['Pizza', 'Italian']",4.5,$,"1720 E Channel Islands Blvd Oxnard, CA 93033",34.1730851,-119.1606145,
w3KnFw5Sm60Let6kJh4xhg,Hook Burger,"['Burgers', 'American (Traditional)']",4.5,$$,"1811 N Rose Ave Oxnard, CA 93036",34.2182350158691,-119.158737182617,
BkCWqcdHh48Igtzf9V_Hqw,Spencer Makenzie's Fish,"['Seafood', 'Fish & Chips']",4.0,$$,"806 E Thompson Blvd Ventura, CA 93001",34.2780418395996,-119.288261413574,
-KuM4dO6xHqan5r62KTpTg,Caribbean Haven,"['Caribbean', 'Vegan', 'Filipino']",4.5,$$,"1780 S Victoria Ave Ste E Ventura, CA 93003",34.2581679,-119.2098131,
LYe_q210EVD3JuHBqda0mw,Spasso Cucina Italiana,"['Italian', 'Pizza']",4.5,$$,"1140 S Seaward Ave Ventura, CA 93001",34.2630566539363,-119.273607395589,
SE-yeqhtHb97AridTllbUw,Hollywood Beach Cafe,"['Breakfast & Brunch', 'Cafes', 'American (New)']",4.5,$$,"117 Los Altos St Oxnard, CA 93035",34.17237187472734,-119.2332021,
7BSEe5GrJYQU3YW5FrdHHQ,Gotetsu,"['Japanese', 'Beer Bar']",4.5,$$,"2098 E Main St Ventura, CA 93001",34.277554,-119.2688461,
rr3r88-G3axQxXf1M4iMuQ,Taqueria Tepatitlan,['Mexican'],4.5,$$,"362 N Ventura Ave Ventura, CA 93001",34.28558,-119.29932,
